WATER_LEVEL_END,WATER_LEVEL_START,BARDO ŚLĄSKIE,BIERUTÓW,BOLESŁAWÓW,BOLKÓW,BORÓW,BRZEG,BRZEG DOLNY,CHWAŁKOWICE,CIESZYN,DŁUGOPOLE-ZDRÓJ,DOBROGOSZCZ,DZIERŻONIÓW,DZIEWIĘTLICE,GŁOGÓW,GŁUBCZYCE,GŁUCHOŁAZY,GOŚCIEJOWICE,GRABOWNICA,ISTEBNA-STECÓWKA,ISTEBNA-WIEŚ,JARNOŁTÓWEK,JAWOR,JEDLINA-ZDRÓJ,JELCZ-LASKOWICE,KACZORÓW,KAMIENICA,KĄTY WROCŁAWSKIE,KŁODZKO,KOPICE,KORFANTÓW II,KRUPSKI MŁYN,KUDOWA-ZDRÓJ,LĄDEK-ZDRÓJ,LEGNICA,LESZNO,LEWIN KŁODZKI,LIGOTA GÓRNA,LUBACHÓW,LUBIN,LUBOMIN,ŁABĘDY,ŁANY,MIĘDZYGÓRZE,MIĘDZYLESIE,MILICZ,MŁOTY,NAMYSŁÓW,NYSA,OBORNIKI ŚLĄSKIE,ODOLANÓW,OŁDRZYCHOWICE KŁODZKIE,OPOLE,OSETNO,OSTROSZOWICE,OSTRZESZÓW II,OTMUCHÓW,PACZKÓW,POLANICA-ZDRÓJ,POLKOWICE DOLNE,PRUDNIK,PRZEWORNO,PSZENNO,RACŁAWICE ŚLĄSKIE,ROŻNÓW,RUDNA,RYBNIK,SŁOSZÓW,SMOLICE,SREBRNA GÓRA,STARE OLESNO,STRONIE ŚLĄSKIE,STRZELIN,SUKOWICE,SZALEJÓW GÓRNY,SZCZAWNO-ZDRÓJ,ŚWIERZAWA,TARNÓW,TRZEBNICA,TWARDOCICE,WALIM,WROCŁAW-STRACHOWICE,ZIELENIEC,ZIELINA,ŹRÓDŁA
234,139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06999999999999999,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06999999999999999,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,179,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0
223,245,0.01,0.0,0.0,0.11000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0
227,232,0.03,0.0,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.0,0.04,0.0,0.01,0.0,0.0,0.0
223,232,0.04,0.03,0.0,0.03,0.06,0.08,0.0,0.0,0.03,0.02,0.11000000000000001,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.01,0.01,0.02,0.06,0.04,0.03,0.0,0.03,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.09,0.0,0.06,0.05,0.0,0.01,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.01,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.02,0.11000000000000001,0.06,0.0,0.0,0.0,0.01,0.02,0.0,0.02,0.0,0.0,0.12,0.0,0.0,0.04,0.08,0.0,0.0,0.01,0.06999999999999999,0.0,0.01,0.01,0.0
224,224,0.0,0.0,0.0,0.06999999999999999,0.0,0.0,0.01,0.18,0.0,0.0,0.01,0.19,0.11000000000000001,0.16,0.03,0.16999999999999998,0.0,0.0,0.04,0.02,0.21000000000000002,0.0,0.06999999999999999,0.0,0.06999999999999999,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.08,0.0,0.0,0.09,0.03,0.06999999999999999,0.03,0.0,0.0,0.0,0.0,0.0,0.02,0.18,0.0,0.0,0.0,0.0,0.13999999999999999,0.12,0.0,0.16,0.16,0.0,0.0,0.16,0.0,0.05,0.2,0.02,0.18,0.02,0.0,0.0,0.0,0.03,0.0,0.04,0.0,0.0,0.06,0.02,0.03,0.0,0.06999999999999999,0.16999999999999998,0.0,0.0,0.06,0.0
223,222,0.13,0.01,0.1,0.0,0.0,0.0,0.18,0.0,0.04,0.05,0.01,0.18,0.06999999999999999,0.0,0.12,0.09,0.0,0.01,0.06,0.01,0.1,0.3,0.0,0.0,0.0,0.16,0.0,0.03,0.0,0.0,0.01,0.02,0.22999999999999998,0.2,0.0,0.06,0.05,0.0,0.18,0.01,0.0,0.0,0.01,0.05,0.08,0.09,0.0,0.05,0.13999999999999999,0.0,0.11000000000000001,0.0,0.0,0.01,0.0,0.06999999999999999,0.04,0.05,0.22999999999999998,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.06,0.06,0.0,0.1,0.0,0.03,0.0,0.02,0.3,0.06,0.02,0.0,0.04,0.06,0.1,0.0,0.0
221,219,0.06,0.03,0.08,0.37,0.06,0.05,0.0,0.0,0.0,0.05,0.11000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.0,0.0,0.3,0.02,0.41,0.21000000000000002,0.13,0.04,0.0,0.0,0.01,0.03,0.11000000000000001,0.0,0.0,0.02,0.0,0.26,0.0,0.33999999999999997,0.0,0.0,0.04,0.03,0.0,0.05,0.0,0.01,0.0,0.01,0.1,0.0,0.0,0.22000000000000003,0.0,0.0,0.0,0.05,0.0,0.0,0.13999999999999999,0.18,0.0,0.0,0.0,0.0,0.05,0.0,0.03,0.02,0.06,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.31,0.32999999999999996,0.0,0.04,0.0,0.0
220,226,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.16999999999999998,0.1,0.0,0.29,0.0,0.0,0.0,0.0,0.42000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.01,0.0,0.0,0.04,0.0,0.11000000000000001,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.08,0.05,0.01,0.0,0.15,0.18,0.0,0.0,0.27,0.0,0.0,0.24,0.05,0.3,0.16,0.0,0.0,0.0,0.06,0.0,0.0,0.16999999999999998,0.0,0.02,0.0,0.12,0.0,0.0,0.02,0.0,0.01,0.12,0.0
222,225,0.16999999999999998,0.0,0.13999999999999999,0.0,0.0,0.0,0.02,0.01,0.21000000000000002,0.06,0.0,0.0,0.0,0.01,0.26,0.0,0.0,0.01,0.32999999999999996,0.24,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.09,0.0,0.0,0.0,0.6,0.35,0.02,0.0,0.0,0.0,0.0,0.06999999999999999,0.0,0.11000000000000001,0.0,0.12,0.03,0.05,0.09,0.0,0.0,0.0,0.0,0.16,0.0,0.01,0.0,0.0,0.0,0.0,0.1,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13999999999999999,0.05,0.13,0.0,0.26,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.11000000000000001,0.0,0.0
216,217,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.24,0.0,0.0,0.0,0.12,0.0,0.0,0.0,0.11000000000000001,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.5,0.0,0.0,0.01,0.03,0.01,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.06,0.02,0.0,0.0,0.3,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.0,0.0,0.03,0.0,0.01,0.0,0.0,0.0
224,212,0.0,0.02,0.0,0.06,0.09,0.05,0.38,1.02,0.0,0.0,0.01,0.08,0.0,0.04,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.03,0.08,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.12,0.0,0.0,0.03,0.45,0.06,0.0,0.0,0.0,0.0,0.55,0.0,0.0,0.0,0.78,0.04,0.0,0.0,0.16999999999999998,0.02,0.0,0.0,0.0,0.0,0.5900000000000001,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.0,0.02,0.0,0.04,0.0,0.0,0.04,0.25,0.0,0.48,0.11000000000000001,0.04,0.04,0.0,0.0,0.0
225,209,0.0,0.65,0.0,0.58,0.02,0.2,0.76,0.6900000000000001,0.0,0.0,0.01,0.85,0.04,0.35,0.0,0.02,0.0,0.22000000000000003,0.0,0.0,0.03,0.4,0.16,0.24,0.26,0.0,0.2,0.0,0.0,0.0,0.02,0.01,0.0,0.13,0.52,0.0,0.0,0.19,0.1,0.26,0.0,0.0,0.0,0.0,0.19,0.0,0.33999999999999997,0.03,0.7,0.79,0.0,0.0,0.52,0.6,0.0,0.0,0.02,0.0,0.11000000000000001,0.03,0.05,0.0,0.03,0.11000000000000001,0.4,0.0,0.0,0.27999999999999997,0.0,0.05,0.0,0.13999999999999999,0.0,0.0,0.13,0.6900000000000001,0.0,0.16,0.22000000000000003,0.31,0.31,0.01,0.01,0.0
223,209,0.0,0.5700000000000001,0.0,1.45,1.09,0.73,0.77,0.12,0.0,0.01,1.28,0.8800000000000001,0.02,0.08,0.0,0.0,0.0,0.27999999999999997,0.02,0.0,0.0,0.31,1.2,0.29,0.49000000000000005,0.02,0.61,0.0,0.0,0.0,0.15,0.16999999999999998,0.0,0.39,0.19,0.08,0.35,1.52,0.49000000000000005,2.25,0.09,0.0,0.0,0.03,0.02,0.03,0.44000000000000006,0.01,0.58,1.1300000000000001,0.0,0.09,0.13999999999999999,1.29,0.0,0.0,0.01,0.04,0.5599999999999999,0.0,0.8699999999999999,0.76,0.21000000000000002,0.77,0.0,0.05,0.06,0.26,0.0,0.41,0.01,0.82,0.0,0.0,0.6599999999999999,0.3,0.13,0.16,0.53,1.78,0.61,0.09,0.0,0.0
212,207,0.04,0.22000000000000003,0.25,0.72,0.5900000000000001,0.22999999999999998,0.13,0.18,0.22999999999999998,0.6900000000000001,0.48,0.35,0.3,0.08,0.0,0.82,0.0,0.18,0.27,0.31,1.01,0.18,0.32999999999999996,0.38,0.38,0.02,0.6900000000000001,0.01,0.0,0.0,1.65,0.76,0.0,0.2,0.19,0.78,1.65,0.73,0.09,0.78,0.1,0.0,0.74,1.23,0.45999999999999996,0.79,0.13999999999999999,0.51,0.27999999999999997,0.08,0.18,0.77,0.18,0.45999999999999996,0.0,0.8800000000000001,0.8,0.19,0.08,0.5700000000000001,0.6599999999999999,0.6799999999999999,0.8099999999999999,0.47000000000000003,0.1,1.44,0.35,0.33999999999999997,0.15,1.15,0.1,0.7,0.96,0.0,0.21000000000000002,0.05,0.58,0.15,0.43,0.65,0.21000000000000002,1.2,0.25,0.0
218,211,1.08,0.41,1.0,0.32999999999999996,0.21000000000000002,0.6799999999999999,0.24,0.26,1.3199999999999998,1.26,0.25,0.35,0.16,0.12,0.38,0.36,0.0,0.1,3.4799999999999995,1.6199999999999999,0.5700000000000001,0.02,0.15,0.25,0.18,1.51,0.15,0.5700000000000001,0.0,0.0,0.15,0.79,1.64,0.05,0.39,0.8,0.35,0.3,0.19,0.33999999999999997,1.55,0.0,1.8399999999999999,1.4,0.1,1.54,0.11000000000000001,0.38,0.25,0.05,0.97,0.1,0.26,0.2,0.0,0.42000000000000004,0.29,1.7,0.15,0.3,0.39,0.52,0.48,0.44000000000000006,0.22000000000000003,0.16999999999999998,1.06,0.25,1.3699999999999999,0.16999999999999998,1.45,0.1,0.22000000000000003,0.0,0.08,0.05,0.18,0.04,0.25,0.31,0.1,0.8800000000000001,0.22000000000000003,0.0
234,213,0.27,0.06999999999999999,0.35,0.03,0.04,0.0,0.37,0.0,0.3,0.36,0.13999999999999999,0.0,0.12,0.0,0.16999999999999998,0.39,0.0,0.31,0.9099999999999999,0.52,0.45,0.12,0.04,0.0,0.08,0.38,0.16,0.26,0.0,0.0,0.55,0.2,0.51,0.16999999999999998,0.0,0.25,0.38,0.1,0.0,0.05,0.27999999999999997,0.0,0.44000000000000006,0.25,0.53,0.15,0.09,0.22999999999999998,0.65,0.1,0.19,0.36,0.0,0.04,0.0,0.27,0.06999999999999999,0.15,0.21000000000000002,0.31,0.0,0.06,0.12,0.25,0.0,0.5900000000000001,0.25,0.36,0.22999999999999998,0.45,0.44000000000000006,0.13999999999999999,0.5,0.0,0.21000000000000002,0.24,0.16999999999999998,0.5700000000000001,0.02,0.06,0.4,0.35,0.39,0.0
265,211,0.16999999999999998,0.55,0.35,0.13,0.13,0.21000000000000002,0.01,0.13999999999999999,1.2,0.16,0.16,0.0,0.0,0.0,0.33999999999999997,0.0,0.0,0.03,1.98,1.64,0.0,0.0,0.24,0.33999999999999997,0.26,0.1,0.48,0.24,0.0,0.0,0.0,0.48,0.5700000000000001,0.0,0.15,0.4,0.0,0.09,0.0,0.08,0.37,0.0,0.51,0.12,0.0,0.19,0.32,0.0,0.0,0.3,0.21000000000000002,0.0,0.1,0.16,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.3,0.0,0.19,0.0,0.49000000000000005,0.06999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.31,0.0,0.8,0.0,0.0
264,215,0.01,0.0,0.0,0.02,0.0,0.06999999999999999,0.03,0.06,0.0,0.2,0.0,0.0,0.04,0.02,0.0,0.13999999999999999,0.0,0.05,0.0,0.02,0.18,0.04,0.0,0.02,0.02,0.08,0.0,0.0,0.0,0.0,0.16,0.29,0.0,0.01,0.05,1.08,0.18,0.0,0.2,0.03,0.0,0.0,0.06,0.13,0.06,0.27999999999999997,0.0,0.15,0.06999999999999999,0.0,0.0,0.24,0.04,0.01,0.0,0.02,0.0,0.06,0.12,0.18,0.0,0.0,0.11000000000000001,0.27999999999999997,0.0,0.38,0.32,0.13999999999999999,0.16999999999999998,0.18,0.0,0.0,0.2,0.0,0.0,0.06999999999999999,0.03,0.0,0.0,0.0,0.06,0.8300000000000001,0.13999999999999999,0.0
263,220,0.13,0.21000000000000002,0.22000000000000003,0.01,0.04,0.0,0.05,0.0,0.6,0.42000000000000004,0.08,0.05,0.0,0.0,0.12,0.0,0.0,0.09,0.43,0.36,0.0,0.01,0.0,0.24,0.13999999999999999,0.64,0.09,0.06,0.0,0.0,0.0,0.6799999999999999,0.06,0.0,0.06,0.5,0.0,0.02,0.0,0.03,0.31,0.0,0.15,0.35,0.1,0.6599999999999999,0.1,0.0,0.1,0.1,0.13999999999999999,0.0,0.04,0.02,0.0,0.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.52,0.04,0.13,0.0,0.08,0.03,0.0,0.0,0.06,0.04,0.0,0.04,0.09,0.05,0.02,1.27,0.0,0.0
268,213,0.0,0.05,0.0,0.04,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.29,0.0,0.0,0.0,0.03,0.05,0.04,0.0,0.0,0.02,0.02,0.22000000000000003,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.03,0.63,0.01,0.05,0.0,0.0,0.11000000000000001,0.0,0.0,0.0,0.0,0.06999999999999999,0.0,0.0,0.0,0.09,0.0,0.0,0.01,0.29,0.0,0.0,0.0,0.0,0.0,0.11000000000000001,0.01,0.0,0.0,0.05,0.04,0.16999999999999998,0.0,0.0,0.05,0.0,0.1,0.0,0.01,0.0,0.0,0.01,0.04,0.04,0.03,0.03,0.04,0.02,0.03,0.03,0.0
273,204,0.02,0.11000000000000001,0.0,0.01,0.0,0.08,0.16999999999999998,0.25,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.6799999999999999,0.02,0.01,0.0,0.22999999999999998,0.06,0.05,0.04,0.0,0.03,0.0,0.0,0.0,0.13,0.0,0.0,0.1,0.2,0.0,0.0,0.0,0.16,0.13999999999999999,0.01,0.0,0.01,0.01,0.5,0.0,0.13,0.0,0.5,0.16999999999999998,0.0,0.0,0.35,0.03,0.0,0.0,0.0,0.01,0.31,0.02,0.0,0.0,0.04,0.01,0.37,0.0,0.0,0.3,0.0,0.03,0.0,0.01,0.0,0.0,0.08,0.45,0.0,0.35,0.04,0.22000000000000003,0.11000000000000001,0.02,0.0,0.0
301,210,0.0,0.25,0.0,0.31,0.03,0.21000000000000002,0.22000000000000003,0.0,0.0,0.0,0.13999999999999999,0.2,0.0,0.0,0.0,0.06999999999999999,0.0,0.1,0.05,0.0,0.05,0.11000000000000001,0.32,0.25,0.45,0.02,0.05,0.04,0.0,0.0,0.16999999999999998,0.06999999999999999,0.12,0.02,0.0,0.03,0.16999999999999998,0.13,0.27999999999999997,0.47000000000000003,0.01,0.0,0.03,0.0,0.13,0.0,0.09,0.0,0.44000000000000006,0.6,0.0,0.16,0.0,0.2,0.0,0.03,0.0,0.0,0.08,0.0,0.54,0.15,0.0,0.29,0.0,0.06,0.02,0.13999999999999999,0.0,0.19,0.0,0.1,0.0,0.0,0.16999999999999998,0.38,0.0,0.25,0.43,0.31,0.13999999999999999,0.01,0.05,0.0
350,212,0.03,0.29,0.0,0.32,0.05,0.18,0.0,0.42000000000000004,0.13,0.0,0.05,0.13999999999999999,0.05,0.21000000000000002,0.0,0.04,0.0,0.0,0.65,0.73,0.05,0.0,0.15,0.33999999999999997,0.03,0.01,0.06999999999999999,0.0,0.0,0.0,0.5,0.09,0.02,0.0,0.19,0.03,0.44000000000000006,0.02,0.0,0.24,0.1,0.0,0.0,0.04,0.0,0.04,0.26,0.2,0.0,0.04,0.02,0.06999999999999999,0.37,0.1,0.0,0.16999999999999998,0.0,0.0,0.0,0.08,0.16,0.04,0.0,0.36,0.27,0.13999999999999999,0.02,0.0,0.16999999999999998,0.27,0.0,0.06,0.0,0.0,0.16999999999999998,0.08,0.0,0.0,0.13,0.12,0.0,0.3,0.06999999999999999,0.0
394,323,0.2,0.0,0.1,0.15,0.01,0.0,0.43,1.4300000000000002,0.65,0.0,0.0,0.0,0.18,0.99,0.03,0.06,0.0,0.1,1.6,1.97,0.19,0.4,0.25,0.0,0.04,0.2,0.0,0.05,0.0,0.0,0.15,0.21000000000000002,0.04,0.32,0.99,0.11000000000000001,0.1,0.02,0.32,0.32,0.15,0.0,0.03,0.3,0.09,0.08,0.0,0.06999999999999999,0.38,0.0,0.05,0.47000000000000003,1.05,0.08,0.0,0.04,0.0,0.09,0.32999999999999996,0.05,0.02,0.0,0.04,0.0,0.78,0.09,0.2,0.04,0.5700000000000001,0.16,0.0,0.05,0.03,0.0,0.21000000000000002,0.27999999999999997,0.0,0.1,0.11000000000000001,0.13,0.32,0.73,0.05,0.0
383,319,0.08,0.05,0.02,0.5,0.24,0.2,1.28,0.18,0.02,0.06999999999999999,0.15,0.33999999999999997,0.0,0.04,0.0,0.0,0.0,0.99,0.39,0.22000000000000003,0.06999999999999999,0.5599999999999999,0.35,0.11000000000000001,0.39,0.01,0.32999999999999996,0.01,0.0,0.0,0.03,0.06,0.16,0.9,0.09,0.0,0.0,0.43,1.1,0.51,0.12,0.0,0.09,0.01,1.27,0.06,0.0,0.0,1.03,0.02,0.0,0.0,0.11000000000000001,0.15,0.0,0.0,0.0,0.15,1.26,0.08,0.38,0.33999999999999997,0.0,0.0,0.06,0.03,0.06999999999999999,1.24,0.04,0.0,0.27999999999999997,0.25,0.0,0.0,0.4,1.4,0.18,1.29,0.42000000000000004,0.32,1.24,0.18,0.06,0.0
364,265,0.0,1.25,0.12,1.4300000000000002,1.17,1.35,0.16,0.06999999999999999,0.05,0.22000000000000003,1.28,0.45,0.09,0.01,0.22000000000000003,0.04,0.0,0.11000000000000001,0.13,0.16,0.12,0.22000000000000003,1.48,1.16,0.73,0.02,0.99,0.02,0.0,0.0,0.0,0.05,0.2,0.03,0.03,0.03,0.0,1.15,0.09,0.67,0.0,0.0,0.26,0.2,0.06999999999999999,0.19,0.8300000000000001,0.25,0.06999999999999999,0.8099999999999999,0.05,0.0,0.08,0.52,0.0,0.13,0.4,0.24,0.09,0.11000000000000001,1.53,1.04,0.22999999999999998,0.0,0.0,0.0,0.03,0.13,0.0,0.0,0.0,1.22,0.0,0.0,0.51,0.22000000000000003,0.1,0.05,1.9300000000000002,1.35,0.06,0.05,0.05,0.0
390,226,0.1,0.09,0.27,0.09,0.05,0.0,0.04,0.0,0.0,0.08,0.09,0.25,0.53,0.0,0.08,1.3699999999999999,0.0,0.04,0.03,0.01,1.6,0.01,0.1,0.06999999999999999,0.15,0.3,0.1,0.13999999999999999,0.0,0.0,0.93,0.24,0.31,0.0,0.0,0.2,1.3,0.24,0.1,0.19,0.0,0.0,0.24,0.09,0.15,0.1,0.04,0.72,0.05,0.01,0.15,1.17,0.0,0.25,0.0,0.97,0.64,0.15,0.03,1.42,0.1,0.19,0.9400000000000001,0.9400000000000001,0.0,1.08,0.22999999999999998,0.01,0.2,0.9400000000000001,0.0,0.1,1.35,0.0,0.06999999999999999,0.04,0.82,0.04,0.22000000000000003,0.38,0.03,0.27999999999999997,0.99,0.0
425,309,0.6799999999999999,0.11000000000000001,2.5,0.03,0.04,0.05,0.0,0.0,1.22,0.42000000000000004,0.06,0.0,0.09,0.0,1.22,0.15,0.0,0.0,2.62,2.18,0.15,0.0,0.01,0.08,0.06,3.3600000000000003,0.01,0.71,0.0,0.0,0.02,0.95,2.02,0.0,0.0,1.1800000000000002,0.05,0.02,0.03,0.06999999999999999,0.9800000000000001,0.0,4.279999999999999,0.6900000000000001,0.0,0.52,0.1,0.08,0.0,0.06999999999999999,1.04,0.0,0.0,0.01,0.0,0.03,0.19,0.9099999999999999,0.0,0.03,0.02,0.02,0.09,0.03,0.0,0.0,0.95,0.0,1.25,0.05,2.43,0.03,0.03,0.0,0.0,0.0,0.11000000000000001,0.0,0.04,0.02,0.0,1.48,0.0,0.0
442,387,0.1,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.08,0.04,0.0,0.0,0.0,0.0,0.06,0.06999999999999999,0.0,0.0,0.09,0.04,0.09,0.0,0.0,0.0,0.0,0.45999999999999996,0.0,0.0,0.0,0.0,0.16999999999999998,0.06,0.22999999999999998,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.02,0.0,0.19,0.11000000000000001,0.0,0.03,0.0,0.04,0.0,0.0,0.02,0.09,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.09,0.0,0.0,0.09,0.09,0.0,0.31,0.02,0.0,0.13,0.15,0.02,0.01,0.3,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.16,0.0
444,380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.0,1.04,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0
434,366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11000000000000001,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
